[57  0 26 39 54 25 27 45 19 40 32 38 21 48 49 28 20 15 41 52 51 44 55 33
 50 34 56 35 53 46 14 43 47 10  5 23 17  8  3  4 22 12 36 24 13  6 11 37
 30  1 18 31  9 42  7 16  2 29 58]
ranking done 
1 0.8560399636693915
3 0.90236148955495
5 0.901301846805934
7 0.9091734786557675
9 0.9135634271874054
11 0.9132606721162579
13 0.914320314865274
15 0.9109900090826522
17 0.9156827126854374
19 0.9147744474719952
21 0.9155313351498637
