[57  0 26 39 25 19 32 38 20 51 44 33 54 27 40 21 15 48 52 45 49 28 50 34
 41 55 56 14 35 53 46 47 43 10 24 13  6 37 18 31 42  9 23 17 22  5  4  8
 12 36  3 11  1 30 16  7  2 29 58]
ranking done 
1 0.8542234332425068
3 0.9069028156221617
5 0.9094762337269149
7 0.9120496518316682
9 0.9085679685134725
11 0.914320314865274
13 0.9117468967605208
15 0.912655161973963
17 0.917045110505601
