[ 0  8 16  4  2 34 27 33  1 21 32 26 31 18 25 24 15 12 13 10 14  7  6  5
 22  3  9 29 30 20 17 19 23 11 28 35]
ranking done 
1 0.8776869512564336
3 0.9044807750529822
5 0.9064486830154405
7 0.9147744474719952
9 0.9134120496518316
11 0.907811080835604
13 0.9099303663336361
15 0.9137148047229791
17 0.9137148047229791
