[57  0 26 39 54 28 41 50 55 27 45 40 19 25 38 32 15 48 21 52 49 34 20 51
 33 14 44 43 47 10 56 46 35 53  5 17 23 13 24  6  3  8 12 37 36 18  4 31
 30 11 22  9 42  1  2 16  7 29 58]
ranking done 
1 0.8634574629125038
3 0.9032697547683923
5 0.906751438086588
7 0.906145927944293
9 0.9091734786557675
11 0.9108386315470784
13 0.9114441416893733
15 0.9100817438692098
17 0.9123524069028156
19 0.9147744474719952
21 0.9171964880411747
