[57  0 26 39 54 27 40 41 28 45 50 55 25 19 38 32 15 21 48 49 52 34 20 51
 33 44 14 56 43 47 46 10 35 53  5 17 23 24 13  6  3  8 12 37 36  4 30 22
 11 31 18  1 42  9  2 16  7 29 58]
ranking done 
1 0.860127157129882
3 0.9026642446260975
5 0.9056917953375719
7 0.9096276112624887
9 0.9062973054798668
11 0.9079624583711777
13 0.9114441416893733
15 0.9132606721162579
17 0.9120496518316682
19 0.9122010293672419
21 0.9152285800787163
23 0.9123524069028156
25 0.9158340902210113
