[ 0 18 31 29  7 16 17  2  3 30 12 42  8  9 23  5 36 13  6 24 37 32 38 19
 25 14 43 10 47 11  1  4 22 33 20 51 44 26 39 15 48 54 40 27 34 21 45 56
 52 46 49 35 53 41 55 28 57 50 58]
ranking done 
1 0.8369663941871026
3 0.8788979715410233
5 0.897517408416591
7 0.9037238873751136
9 0.9066000605510143
11 0.9100817438692098
13 0.9088707235846201
15 0.9100817438692098
17 0.9128065395095368
19 0.9128065395095368
21 0.9167423554344535
23 0.9178019981834695
25 0.9123524069028156
27 0.9129579170451105
